Device,Phase Reward,Recyclable Score,CO2 Emission Saved,Other Savings,CPU,Memory,Battery,Display,Keyboard,Plastics,Metals,Copper,Aluminum,Gold,Silver,Lead,Tin,Nickel,Zinc
Other,55.137835307571905,1,6.516306551988275,0.2157791464763703,23,7,16,35,14,11,47,4.439869205643446,3.0919589046432705,0.44900306472437723,0.07574354723856203,0.6010440406669932,0.4176543294464804,0.0452237242671607,0.3444452500004177
Other,92.25180824503911,0,9.474976778637402,6.984681648907283,38,49,40,20,46,1,19,4.938679620064518,3.6838224754130677,0.5332438043191675,0.8335470794974452,0.20184934697289858,0.8342850736175298,0.4251755929433574,0.5331607757842338
Other,99.35003744660898,1,7.571064931702204,5.0252303505391644,47,9,45,17,5,25,23,2.7474217676895396,3.0717229091620424,0.28117079762373,0.34038190739797247,0.03611497765430949,0.8536527318828802,0.3945919898803316,0.5734506933203345
Accessories,38.37389681355698,0,5.463499719520263,11.861055868254338,48,10,49,31,23,36,27,1.0070257799570053,1.5086649560032461,0.5679901484319619,0.5196905195063081,0.7838681771831871,0.8314807165472449,0.3005405813557962,0.03171223622664954
Other,38.49552165114193,0,4.9959072259455315,10.448050693751556,24,6,46,6,8,50,44,4.014214765723335,4.343032043900715,0.7225017589755661,0.8634201863042489,0.021289664079155002,0.19977664037779674,0.6580986574592506,0.3462640248248364
Other,22.367136410799723,1,6.504300528290061,0.6298571292729849,49,24,17,43,49,7,45,3.032597621865139,2.404967514552445,0.4271575675630418,0.09038562159699481,0.9028283608581652,0.46947020339223333,0.47063325157063873,0.8301096990648913
Television,51.89480591747555,1,6.55198281296177,12.715068041742335,39,9,24,8,39,12,50,1.1374451288860126,0.8806816067700285,0.9683245811385238,0.9725146091234921,0.051742573523810065,0.027069208439445713,0.5577082875946442,0.33147771140777327
Accessories,87.90866176879237,0,9.469996940865746,3.346735194195935,9,26,9,23,42,38,6,4.036322670364861,3.3152637333249806,0.9803818566082676,0.5114488506459951,0.11269451565249733,0.7615779333777847,0.18570386317141874,0.6450684555321922
Accessories,41.308357121828216,1,1.916766026579011,11.508039209289366,7,28,26,29,44,34,44,4.078648791334482,3.3004806146685195,0.13166430441399324,0.9383842808191012,0.5830845453877652,0.5602122724836179,0.7896055131354655,0.8262547428189225
Accessories,81.62496164504932,0,6.650576489164614,9.888008467305562,22,8,11,4,44,40,30,0.26931452970646974,3.6365602654025935,0.8023905628415858,0.39210319274867134,0.8651896121442691,0.2143880836759552,0.2807011471001327,0.4575243734783456
Refrigerator,65.6013485377483,0,6.449317188957949,1.6931286514000465,8,36,40,39,46,30,47,1.4883482707106355,2.539981796701212,0.1983470659066796,0.11986198723344088,0.3404104277570077,0.7407382724282999,0.15394741089589037,0.58249916754137
Refrigerator,26.087277345335718,1,0.45095489553779733,3.418396470849536,40,29,8,1,32,4,47,2.3597446259695642,4.229097915591566,0.7835436374684221,0.04521219287708045,0.9786879067554495,0.4173803575417492,0.606698386674124,0.4336616468506913
Mobile,60.80416294468439,0,4.494714804760129,1.905625724624691,48,5,21,44,31,45,9,4.262626745286832,4.925107485472291,0.10982733207332018,0.5874050544033399,0.7146696511180162,0.14151640312428682,0.426619282916328,0.23300609097934555
Mobile,58.60602598713699,0,0.21250663606393938,3.4398364446153584,11,3,20,12,27,4,48,3.3765154013589047,1.8591451527080967,0.3177934875500342,0.4382480338614775,0.7622159468600399,0.633228736154849,0.20515144846405364,0.10962785083328774
Other,63.65672236303204,1,3.8290997902027923,5.765844275245483,10,35,36,40,25,38,6,3.224809873697364,2.4000132362238293,0.20220418937102036,0.7503843900743398,0.1724690705784767,0.0781968623364161,0.19469896309556667,0.8955773047561022
Mobile,96.67379731954586,0,4.2214129291350355,6.404930261056129,27,44,30,4,25,5,29,0.0972556261267854,0.47717416201899177,0.7406968940227625,0.8966037247054118,0.9610507236657436,0.9523539349583053,0.28878834266985065,0.95811563865855
Laptop,67.7764716306865,1,8.153040253750714,6.218581874540808,28,16,13,50,18,23,29,4.886804087496937,0.3135605950002307,0.4896163981481845,0.9775431815647998,0.05864988781095537,0.9892850598953055,0.54146762116206,0.6179548104382487
Other,75.41237372529665,1,1.0610472333742793,0.6370994626898541,42,8,5,12,6,15,12,0.4433232879121862,0.9536451123990769,0.4657830830039432,0.2642061626649661,0.26155945556962124,0.6703643889932897,0.5627372171736477,0.33660692837294837
Other,68.37349291281491,0,4.787908642858358,2.5220942694436284,24,13,10,17,27,43,11,0.9323131428572368,3.399066116934585,0.888282824764129,0.2872674565387069,0.5509987572748134,0.17075377586338558,0.8129597368082686,0.7941455838530442
Laptop,43.89144872906131,0,1.6215337885948344,13.796253760250279,10,19,35,27,47,15,22,1.7571188311245494,0.8944370777292254,0.45689060430369666,0.0637617515977773,0.926513397470217,0.6021425224222092,0.4226659637590233,0.22163009963465685
Accessories,45.51997842635452,0,5.468309466961575,12.771042760289934,38,30,45,23,33,7,13,3.060758148422557,0.5846233524113265,0.02260077586692366,0.16735929001103778,0.9771417930068199,0.5589975787278763,0.6658545757529152,0.124673645125851
Accessories,21.36598871537104,0,7.557356030250771,13.380729276422937,43,15,13,35,44,37,49,4.604578191973699,2.3267602039648922,0.9898868182475551,0.26520808213485125,0.5544745370602354,0.9814897365260945,0.6329764494811756,0.3412939303371274
Other,80.81163226821569,0,4.426908367148002,13.143722552281819,25,20,2,5,10,48,38,4.509718198167564,3.3039488728885753,0.10959289203491585,0.728979990449189,0.5488800865322098,0.837623806376829,0.7110566666593675,0.18313117395916345
Laptop,72.91359337937244,1,1.9400852984396566,5.94723667758637,24,12,19,11,34,41,8,3.356991893083245,0.5163972150344659,0.17139556954920565,0.06897112659221216,0.7344349258666131,0.3807881353090644,0.9779277514032994,0.5240575098472899
Accessories,99.63113946766961,0,6.179788175031823,4.243290928831941,47,48,49,24,34,23,15,2.798076323537319,1.8560269788760526,0.4616939439133658,0.8593629667183615,0.3665882095142847,0.5918137223138997,0.9706296742658181,0.5781455695604649
Accessories,99.13887830135572,1,1.5663253470212735,11.686087827729423,25,38,26,12,23,30,38,3.4682897440629237,1.3587487066038633,0.7409418855189709,0.1257270588288495,0.7744729063453093,0.033452296916285706,0.22190071882186335,0.14494437915621805
Accessories,74.1820830659818,1,4.8531915663040746,2.3293286598324423,24,2,24,47,41,49,20,0.5272763988409812,1.5027736671949983,0.029131149943595225,0.7658633210415654,0.3176031243870481,0.9332175990940986,0.1743499096638128,0.419497503890798
Other,64.65649594516997,0,0.9760243591548701,6.203327424955909,13,4,7,10,20,46,21,4.049002620073914,0.8827273722958473,0.4131949243329922,0.534715508755997,0.49920073753212013,0.8171762070166075,0.6159650160387118,0.5585304691478419
Laptop,20.64909190288711,1,8.236666298850745,0.5694307380141822,6,38,18,27,20,7,14,1.5519930211202715,3.6376934578807587,0.9826708769218664,0.5593567520686162,0.5120191225398226,0.5007462872406906,0.5507122386191968,0.541930500758766
Accessories,23.81270985733596,0,0.5426480320001381,5.821033804136478,43,16,19,6,27,12,38,3.4449127919538864,3.2247450140097484,0.7681350111054707,0.7087415154801248,0.2899379095783524,0.09034103813868744,0.5160940827400277,0.5897961517083686
Refrigerator,26.76922411104327,0,5.291504131958361,6.514089710376897,3,13,43,17,43,43,12,3.4986197245955375,4.030170555070585,0.6373990733205829,0.09058548048757387,0.3867444267541076,0.2420327503317652,0.353237604591114,0.12410515743648531
Television,33.13334483916866,1,3.8101651430263317,6.783725416303259,2,24,45,41,7,13,1,4.659452590420453,4.056059774876922,0.06951290621060091,0.8198034217819778,0.12786322088405144,0.07231135540640043,0.8940569287966449,0.27776050252766527
Other,62.329500941248945,1,7.795944503599978,3.206240381217648,30,16,50,13,11,42,24,0.9856611155640344,4.236995564894397,0.01917903063090598,0.2851320089395073,0.6442766177306475,0.05442065053925793,0.9285307019354795,0.3046667313959529
Television,70.66424944217502,1,3.8720977131751786,14.115816139457529,39,10,25,31,50,24,46,4.253076965852691,1.935482598380831,0.41363132691017956,0.22650473977250385,0.28607420102417913,0.4538032356090077,0.8486555113419202,0.4318716103796586
Mobile,67.71193815261174,0,6.719677419717302,9.294551513481641,48,31,20,29,23,16,27,4.106176266212007,1.1179866733636552,0.3720723553707588,0.6040848629455489,0.5401717331601374,0.5131071876689697,0.4195877770422165,0.027115396806893788
Accessories,32.007010799594184,0,4.294246959406404,13.59783701391172,36,15,14,43,19,11,23,0.02459902914060008,1.9969130070092234,0.11215066602016488,0.2235769463625228,0.6422391817074171,0.46523908803757785,0.3106717573421688,0.8908844809603245
Refrigerator,49.122702858620634,1,3.076306672880902,11.052229574211424,22,23,28,11,0,32,39,3.172531981552464,3.52691164532306,0.41390205801155433,0.661372839819524,0.3612060413727719,0.7683651432609041,0.9812012504530835,0.5733716971267304
Laptop,73.59969762671005,0,5.294548895354191,4.0175497909674815,50,23,12,11,9,39,29,2.1385777977924016,3.907531311766432,0.18754243226579959,0.3010988310008088,0.09458749148928236,0.40910539305491167,0.8345957928531432,0.8329491442205138
Mobile,39.652129656618065,0,6.079993001249729,5.048078826390222,31,36,12,40,32,23,15,2.276995095233941,2.8290283216518946,0.07853705799850474,0.8426732333393068,0.2998271351877241,0.5864857388343906,0.44738036900522193,0.651107032632441
Television,70.8968734691159,1,4.727448805791729,0.9931475817289115,20,24,17,25,12,18,11,4.276586721654029,3.106576325623171,0.25134013237682307,0.6620017864298812,0.8644454489972639,0.13212232880343622,0.10194895557493544,0.3628624889678296
Other,71.49325776352377,1,0.9657687374580259,2.330042589691512,8,45,28,21,8,23,16,0.8957274646076885,1.8719293779035973,0.9377798333347627,0.57902353410725,0.7187235598504526,0.6937614417508841,0.8545639827978113,0.9915137836900891
Television,64.55908769501029,0,8.53133180310421,3.3563784938418766,38,49,26,1,22,30,23,0.8284201858356344,1.6142084465268058,0.7166126311105092,0.00785767824850514,0.7806129853566675,0.24743743318956213,0.012192394377968152,0.44072912867759684
Television,82.39105515137032,0,9.683659663458586,2.0955113258570246,8,12,42,7,43,38,48,0.017100385639882143,4.351357558920802,0.35227119988210276,0.3986314517341799,0.43078610217465374,0.5223658286630033,0.22724380221643892,0.45769967997817007
Laptop,98.19875491553833,0,8.22837435053361,12.79748430692747,45,37,11,0,15,10,26,0.4700653582390235,0.6101947138924074,0.9278133242829748,0.5734822237192398,0.5525893056352768,0.11519095185634487,0.4234243392303274,0.9045539672125235
Other,46.09793755014026,0,9.078469478685696,11.930824867471395,27,5,22,41,30,44,16,0.6786169560633709,0.5726830974491098,0.17056648857048728,0.9374224016373524,0.20449379494492048,0.1507574966754056,0.9218825036045916,0.7808333487917046
Mobile,27.249686133514714,0,0.04462631098592462,14.598909847347604,43,17,36,24,19,16,22,3.4386044749873443,4.214699439257655,0.6738458657641762,0.7260806089420001,0.4002162616190874,0.6266375393941578,0.4803010442014689,0.7912550638028235
Laptop,37.37640065816447,1,3.1009780402141573,14.692307106855147,37,25,3,26,40,17,7,4.474260800486597,1.6064314447694312,0.8078929700282357,0.06638020152107704,0.8489857231300242,0.7977004559589697,0.8043452668242269,0.2212054869168557
Accessories,30.143547047397057,1,0.35760331978463844,7.467516976262185,43,21,29,24,49,42,23,1.579228972759138,0.6475513760665247,0.4748715153289723,0.2858517099105691,0.3704644439173551,0.5449505046496494,0.7249543606093242,0.7853580875422781
Laptop,58.01250085839152,1,9.086094278317598,9.903447594540955,3,1,17,48,10,39,6,2.6352467426217645,3.982450877741774,0.5667104800960392,0.9702549796086631,0.374762941538074,0.4881383921708823,0.9082255251979469,0.11485722971886847
Television,79.54202226041099,0,9.20787426859904,13.792431295439549,25,33,43,9,9,11,25,0.8066139610891454,0.5608662007785858,0.19448098753794751,0.9581748448893465,0.8986891489569618,0.4206562543010859,0.45061442844484456,0.5956986651498677
Mobile,78.44169838486222,0,6.078945537021346,7.515303154139528,0,39,18,9,47,3,15,2.7282834525359148,0.9877756474567362,0.22122315582303853,0.7069423876460569,0.648378148620156,0.16552758418253388,0.8024731341223681,0.7071239154877752
Other,84.41958942249121,0,7.148550044715616,0.5506362845713542,31,38,47,6,17,26,47,1.3905842538433588,1.3190364079066619,0.27722010319994195,0.5652289081528232,0.366105282924879,0.10188691180619247,0.3020395029826336,0.6073170123431594
Television,46.37232766062405,0,3.8759255173998985,6.6396541549809065,36,7,13,27,39,49,11,3.461408049372263,2.5342251552907995,0.04962420852198168,0.4484091475606278,0.8059011777426754,0.6585235361989085,0.9767864945620642,0.12351417325738456
Other,88.37007969374852,0,5.6492897257573285,7.61980597457463,11,38,11,24,16,41,26,0.5740329766171509,1.1406547472290391,0.4122414050720823,0.4968655833929382,0.05336285913033789,0.689820851521942,0.21067454384369055,0.0839343156403628
Refrigerator,38.724515261559624,1,1.1848499207955498,2.318458363688041,40,26,26,28,20,13,4,0.8214040920517757,2.04939720218212,0.4643486902626287,0.42365969311150664,0.757787119919449,0.6760856617180245,0.9350768695137193,0.45093284921622456
Television,78.34327135559971,0,0.4229417761872589,7.012546951258958,20,49,47,29,36,44,6,4.9688068630954705,4.508589873229515,0.9931276087770208,0.12619758424161054,0.813044727008211,0.6663325121034918,0.2747393478286785,0.9115711597916418
Other,88.9116641116289,0,6.96772269800371,2.991181059435057,3,18,45,5,41,42,50,4.243848247993362,2.186630903187869,0.28938274844783274,0.1478534444150097,0.8576468328119745,0.3107673950915748,0.3336371888292352,0.725916773209915
Television,51.22525060985612,0,7.8364992955893555,5.36135354405724,18,30,12,11,16,43,5,2.8006094195941773,0.7589641062466845,0.4563470070426824,0.7701247512514935,0.9538636967846452,0.5707744201023249,0.7271431445971429,0.30709888163361354
Television,44.77511513155665,0,6.42893493745227,11.294484526099291,30,18,13,0,46,24,3,4.540151621385326,2.5005454020766873,0.7770638139288482,0.8499191188515917,0.6995040208141079,0.7406858194620319,0.07247901669941559,0.26505378338828733
Refrigerator,59.212234513961654,0,9.87585007065839,1.4907403387227025,7,25,21,15,27,35,13,3.0734523366424176,1.803204473626966,0.7549334394808945,0.7770126470817226,0.24408354726223036,0.844843254801032,0.586976593592532,0.5529704751887344
Refrigerator,69.88395346259082,0,8.1903396889565,14.549887488310123,32,21,31,4,3,28,9,1.1813599632548861,2.2403852011284524,0.3811295106965069,0.951123236741257,0.614158111243913,0.9798515495296671,0.5246071888358288,0.010837600138085546
Other,43.27669784749009,1,2.466120823997844,0.9052728092526868,16,1,28,34,2,21,32,2.9655952329970363,0.5138810276466332,0.8586870966528639,0.8217842318970202,0.8819025335063347,0.2471750086899216,0.7383241417661499,0.5243884816080011
Accessories,89.01951854937037,1,8.256025639730252,4.887723893755852,47,2,46,11,1,1,28,4.218320658575322,1.162660807946096,0.7387845733909237,0.035776299306941595,0.30075710762190455,0.5033640602734254,0.5272174114080351,0.10552421428744996
Laptop,63.9918985218664,1,9.279904449027864,12.05231425502445,1,1,37,47,31,33,36,0.06738646599591003,4.8952501515047455,0.9921826443707836,0.4215703715700402,0.39082321719952384,0.22543923746262773,0.5587936050848237,0.8869213841134281
Television,61.68494042110618,1,4.969973465507282,11.321394432970035,28,19,2,29,20,35,6,4.981652348401331,0.24491042190147583,0.3755598917897992,0.5970016659723169,0.38507720318793603,0.023397070835935452,0.593864351966058,0.14174957608028393
Accessories,52.05598056766924,0,5.719622677846638,13.248069414915546,32,39,14,44,48,50,16,3.076261579947523,1.0837892487142016,0.8966508272995424,0.905285698319141,0.05728366128125373,0.15215264290771136,0.04523924368499932,0.9704274638856174
Laptop,71.92382425673173,1,1.5287406428256467,1.774137357206137,27,6,14,19,28,20,15,2.332802121463256,0.3310684920844559,0.13032994548025734,0.9720738673518295,0.5416839708306748,0.44324165896950374,0.3701126697358099,0.17505067722573375
Accessories,87.55784053856625,1,5.268502418998099,2.2838305708538105,43,34,46,29,15,33,6,2.8227041704694944,3.117278273011497,0.8980380801441972,0.6288728745287149,0.9217627126034525,0.7790250729115858,0.3531608119859716,0.3628575909882824
Accessories,81.53282626597993,1,3.936248372340001,9.73306466516088,45,16,49,33,46,28,7,2.420918577432376,0.7821168550208368,0.6388313195253733,0.9017035282703248,0.7584481528301515,0.5746403401459653,0.6476646575403185,0.6036516479519596
Refrigerator,69.32102388219414,1,6.769436641761083,9.147822427340497,20,31,21,28,10,14,38,1.8875610015551625,0.2966493244173135,0.9758800212947328,0.630234055594233,0.3233901344025639,0.4239201388565196,0.7829638943670142,0.7175199113474817
Other,61.57467277462946,0,1.7007982644373087,4.770121755833398,50,49,43,28,11,21,6,3.1852087070489876,3.772429091618345,0.8972601265199905,0.3819931301574998,0.45415127505953834,0.5540762404530424,0.16543088897155955,0.3743049116328523
Other,72.0483003442429,0,6.220974755562944,1.0636283782473155,34,35,39,23,21,10,49,2.300902361154265,0.7380711594593342,0.004132664945415532,0.7429746277184994,0.06427805919010554,0.890260855885295,0.18452362592667582,0.5316939566357045
Accessories,69.00828227880731,1,4.4644751768908675,2.952881663528469,20,14,4,25,32,47,20,1.1550958354449292,4.641969237595087,0.3699224357097989,0.7149547646996186,0.031029407456884872,0.007622503166313743,0.9328347156671606,0.9634472110032246
Refrigerator,80.87471691242641,0,2.6585251548091104,3.754927356057423,30,47,7,22,39,2,36,1.0033445158788563,2.488222156389547,0.21904247280448375,0.09143613547808604,0.05715763725744483,0.99660437320962,0.5627957158848629,0.3500009120637346
Accessories,91.89090155689249,1,8.379072227661363,6.438226158867527,39,14,15,43,17,28,35,0.9179760358817951,4.782553012186604,0.5641064237240858,0.09722059670750938,0.9432295558045192,0.7155242892319461,0.7549159229659768,0.6042296716036828
Refrigerator,75.3288794204924,0,1.2419488920844457,12.501545881828697,3,11,19,24,43,34,26,2.3274454272745726,2.664872120423672,0.6388854723880155,0.00926223507672741,0.6889055759716577,0.38128378644100525,0.5078868131791521,0.5843897895625162
Refrigerator,87.46705207883244,1,7.822757882262294,13.378517942581531,47,39,42,13,38,6,26,1.002915579303942,1.6313602972055607,0.6259977448679186,0.4225270653533858,0.7592282944867093,0.3266791585534682,0.8766130998735643,0.5566590713127484
Accessories,88.22797781643091,1,0.1383482270767289,5.982879775275461,45,1,27,40,48,43,40,1.1656204503422822,2.9108314198329066,0.324799163871085,0.9996792753183062,0.7661997395713046,0.17620072617013294,0.7438675029536462,0.10836822000051227
Television,29.071571189574392,0,2.4121722267511814,11.894376018554608,4,14,3,24,43,34,39,0.9227296285390557,3.581412408057352,0.3117163645132319,0.8800902802981733,0.44855186120681856,0.7794274922882004,0.48876114035485074,0.5103681571915885
Laptop,50.36539307662924,0,0.3246669623763532,13.994390545171752,13,4,48,22,0,50,5,0.004079939503698338,4.216769894061686,0.31154404748829845,0.7801882750931971,0.43112565392271296,0.08696561437528993,0.9824507371759965,0.004931269469779509
Other,85.86553297509842,1,0.17712412914723363,9.551646669085592,49,41,6,42,48,16,10,0.27535440710064196,0.8825374590788682,0.9687339579346872,0.8933278038514386,0.5070606349159524,0.1796405314776477,0.14452461880507228,0.8632568989238346
Other,83.13451486320815,1,1.9079063471256852,13.333151839607275,8,20,25,47,5,19,46,2.179599269468663,4.3832645192115,0.4435744536051506,0.769812239651817,0.7520036574816585,0.061599827544984165,0.29831313920258884,0.254260320268374
Mobile,57.30986482565902,1,4.657991852904918,8.43916526058401,19,14,47,38,20,35,47,2.3133977728192945,0.5768576072672837,0.9937533702643975,0.9507089528612368,0.7340854502900473,0.8796846416721426,0.6539781978758095,0.0396273996066937
Television,60.294205702365886,1,3.5722312354573327,9.492350915560845,40,34,9,0,50,37,31,1.0374385413620257,0.23148911399270833,0.21859959839517817,0.05983997496978455,0.46202673109748693,0.2745680511668187,0.987999358168986,0.1646353983311587
Other,70.32160128946396,0,4.11717046729041,13.271440790155737,11,27,28,45,37,18,18,0.4898460755491202,4.963116731181849,0.7036263601638706,0.8716567809201246,0.18349889617169246,0.8274806476743507,0.693269635448773,0.5004563389799155
Accessories,92.6770875910664,0,0.2190816914385052,4.045784497204705,24,17,1,33,8,42,19,1.6775680340772765,3.7916882490697033,0.8354791862906422,0.29247871451446494,0.897262238519074,0.027452065971155237,0.5785559045209424,0.4236235589182459
Laptop,35.41988071273557,0,3.561092087387471,3.756780379932216,5,38,33,49,37,32,26,2.6725669951213717,2.6830488929585776,0.7934290727655068,0.8039574386046794,0.4714299253102281,0.8188835374879213,0.7938833768281728,0.43401338861628913
Laptop,60.661011702088,0,6.3307040283442095,13.153815630002363,11,16,43,46,25,49,4,3.8912523178349363,0.6559997810952733,0.6853791178694136,0.024227870852085553,0.9433948329446136,0.6913219459619969,0.8731596682775136,0.5738312493190448
Other,68.41017398132722,1,7.0929591078835355,3.0459166014936385,34,43,17,13,22,38,6,3.5900361349346115,0.6474766656346564,0.7315905244709379,0.08318976980596016,0.42343506916176554,0.6641739061166506,0.7412586778740383,0.6596567994236122
Laptop,29.055501921223144,1,2.5970159313114927,6.059248506090666,32,3,49,45,39,38,41,3.5545455615708894,3.816655267783318,0.8366406876815503,0.5173622898401407,0.216697326041704,0.7993773732524572,0.7500017580333723,0.001352670038063719
Accessories,20.704931661972594,0,3.800110475315689,7.63734891691366,17,26,33,14,32,10,25,1.4181088932114556,2.095380525664808,0.43220445065689284,0.2591355075140167,0.8042167814198158,0.7487029251821369,0.38889646103515363,0.3113014522196228
Accessories,84.44842283839081,0,0.5902339058282646,13.48080020503207,24,5,10,45,27,40,26,4.023899150275865,4.872407154741204,0.971370666593568,0.32026455925892294,0.7567757431118739,0.7028198383080575,0.7081277319396029,0.33078291772420776
Laptop,69.0659271860755,1,8.306726509910007,6.383084954897978,22,12,8,33,35,30,31,1.185814553630264,2.9599972453701895,0.0431853841348131,0.7400948731764363,0.17494324092603086,0.7899291504618146,0.6796584884710813,0.9280771166545827
Refrigerator,26.536872229176744,0,1.95167353007757,4.3425416924427465,14,44,30,2,48,23,25,2.593511699066658,4.67028910298095,0.21952706207717232,0.7752346073270441,0.29671551038929544,0.41822657622862536,0.9563972038145676,0.7413295850435263
Accessories,86.14360481339189,1,1.8875497138540376,1.5702430729544148,9,18,9,31,6,19,41,0.5367120771061301,4.343977808965189,0.8488489278731088,0.45518405094909775,0.8021289328315172,0.31464319400918395,0.48387077497125874,0.7277725046956324
Television,53.045784003267265,0,4.327387635359312,11.687094015678053,47,14,27,20,39,31,0,0.481091776348353,0.603519056408845,0.07946558522423519,0.29946299590929215,0.013444901179900381,0.8859333655066787,0.8298383263423199,0.26963152737575424
Other,59.34568149087176,1,3.7596527385635135,3.862885165764963,20,25,27,34,8,49,13,4.5721457882369485,2.8644431531336156,0.9726083361307887,0.5420668143511834,0.6649689668624353,0.6957880555733194,0.8787721993220009,0.23929404496061535
Accessories,89.33797169935217,1,0.8305786072610111,14.592793844891176,34,29,37,24,49,29,43,3.6467402343576847,3.62957211516827,0.05982021545766947,0.2416061947098519,0.09229999096227248,0.16052238880603487,0.28269969735808764,0.06750325220215592
Television,96.48026851703952,1,6.992460293262528,1.2395612590198652,22,27,22,25,26,41,16,2.3616903991026494,1.880367457782333,0.4418282288122968,0.011959894089814793,0.7891812484234847,0.9329363289304202,0.9114981957717453,0.6906296795889738
Mobile,95.16191376726363,0,3.899573643224137,5.731076520233614,1,10,41,47,6,28,34,4.345373275365035,1.3177875596132345,0.26017545197924297,0.5717575012595699,0.36266193357383525,0.8289810810737721,0.681030312168679,0.35155949083673954
Mobile,35.47490867901507,0,1.6087124063556357,9.838889868106742,18,6,50,29,6,48,24,3.580468251485284,1.8851416619579124,0.4436446464882077,0.6709644274915173,0.5592682139407275,0.2621435262659465,0.10480138968456498,0.19894183651731423
Laptop,93.2969703040068,1,1.4528611578572492,0.8036304425591773,27,23,17,24,0,49,5,0.6097463435615363,4.282836308193351,0.029751075834834717,0.9361117764811873,0.8974357744784429,0.5600366870701687,0.963490492292599,0.939234797561111
Television,48.84297277504565,0,2.2630792261254475,12.118449609146378,15,38,11,18,37,46,1,1.486079593642447,3.6054342107643835,0.6080079040103967,0.8437041447966003,0.4379571272407303,0.7661745940812494,0.9329874705019394,0.5049335642873513
Other,95.28401268511152,1,2.1749075238178914,14.300964926554853,21,11,0,44,48,48,23,1.5118840731396577,2.476638974774608,0.852145859705716,0.06037432181584812,0.48018894273030777,0.7074034054062157,0.49540861982184636,0.8998183130410158
Laptop,38.37203585514971,0,9.799522970345206,3.3183232357646837,2,17,7,40,10,46,14,2.1016031658949585,1.7553673850881757,0.2987428939600004,0.9292327371108029,0.9275831142734657,0.9225777901658757,0.8130131825256475,0.4614985600123659
Mobile,56.31234888502418,1,5.825027623851952,4.476027241875572,38,33,36,28,36,21,22,1.4974246932631996,1.2680650510957736,0.9201031057480233,0.019541718742263292,0.11508116962964476,0.250109263065472,0.2677034043998203,0.08047077088623811
Other,97.27118501623988,0,3.767647882444878,6.39875833129769,12,11,26,23,32,43,31,3.4088478528784987,0.6401415816179346,0.7169580636307935,0.7663300890180139,0.8384771593367594,0.13851436894272906,0.17711595240917843,0.8032365060070914
Accessories,97.69579077275726,0,7.194629308860194,9.439779444405051,33,4,22,15,33,10,9,3.0731827779895804,3.8209779454900907,0.6667376691002224,0.5632565243864316,0.13613866216528736,0.7228597131829119,0.28609600914682143,0.12595094332497048
Refrigerator,83.67986422625616,0,7.752138299233282,4.640419741261625,3,23,31,29,41,28,16,0.5208215553684808,3.1225285140134362,0.6906295642718192,0.5713694496047887,0.5073535283603642,0.06630503231085128,0.010325450051402507,0.060927550929572805
Laptop,41.90796770836506,1,1.5488194561429502,14.413256515202027,28,19,1,0,21,41,23,0.625668537093832,0.700864799135637,0.5474547074999992,0.5769093168738836,0.2887457888872762,0.764149074769153,0.41267177043404,0.0598901633126071
Accessories,57.770225381601925,0,4.608596282311174,6.513546058218876,42,20,34,13,12,15,35,4.793805103795503,3.4773698030676083,0.20305733796053504,0.5683419503995006,0.451098299478527,0.9187566131839217,0.2238747429520529,0.6994256382506425
Other,95.30388064014052,1,4.49897826765628,5.9655345498452235,26,30,10,38,12,15,6,2.63028975058456,0.8620256805842752,0.9603827006021215,0.21439248492755658,0.47226752354336354,0.732708127548001,0.5242976094377227,0.07273395306565478
Laptop,98.96319391359677,0,2.0224807597660197,9.302940534692206,29,32,35,44,6,29,30,3.217499011595981,3.370522577582473,0.8101282301238939,0.8615610723764884,0.3195951213331759,0.16412264865861215,0.7886816371121202,0.46306053324899366
Refrigerator,29.860879161157676,1,0.5053494849986051,2.724271131680267,45,21,50,39,30,35,41,4.187759017704629,4.308609017617748,0.486912321611358,0.9596267896523748,0.14770754663804297,0.812934165543898,0.20816466892077012,0.06499797896442538
Laptop,45.11966938213662,0,6.23290883502249,12.920287647937641,2,18,50,40,5,45,5,4.253322957087219,2.4769711695060663,0.827685905858621,0.162711695706666,0.1467981743007405,0.4957841924862326,0.7347785232361399,0.9007955927295094
Refrigerator,77.53096534570406,0,6.429023186234869,7.871364564388753,20,20,33,5,24,32,6,3.32866793104807,2.4570633222790708,0.9764308116165751,0.41730858581208563,0.21967535827030826,0.32219030134131155,0.14365103973216353,0.607254113561552
Laptop,62.060164695934795,0,8.866174854950007,13.39810822437649,18,28,19,40,45,47,32,0.32876115487848245,2.7939007173258226,0.7638535066429702,0.1878057887012361,0.6324377228340505,0.22997155553345228,0.19996347051124364,0.48567509407890275
Refrigerator,28.388680740470214,1,1.8221676830502598,9.04134456499802,44,36,23,16,14,10,14,1.7132441960596583,4.07910304268007,0.12682280563721482,0.7938851624112664,0.7875665579101976,0.7537555908773013,0.4925863072026555,0.9877291501010795
Accessories,95.67463193660612,0,5.720241087566738,2.104013954002718,20,15,16,0,39,3,16,4.287562462391119,1.4156525562730056,0.5622885592842689,0.9807749212352003,0.4752979570745054,0.33712932078533786,0.7072275646246176,0.9885661833481799
